id_empleado,nombre,dni,email,salario,sucursal_id,cargo,tipo_evento,fecha_evento
E00073,Cecilia Aguilar,31736320,cecilia.aguilar@electrocasa.pe,3130.65,S35,Supervisor de tienda,alta,2026-03-19
E00829,Patricia Quispe,41795940,patricia.quispe@electrocasa.pe,2186.51,S16,Supervisor de tienda,alta,2026-07-06
E00081,Jorge Diaz,74071403,jorge.diaz@electrocasa.pe,2995.17,S12,Gerente de tienda,baja,2026-05-04
E00434,Jose Quispe,77287633,jose.quispe@electrocasa.pe,3753.09,S14,Vendedor,ALTA,2026-05-14
E00124,Hugo Garcia,72756767,hugo.garcia@electrocasa.pe,2326.78,S20,Encargado de almacen,cambio salario,2026-05-28
E00689,Ricardo Romero,51340517,ricardo.romero@electrocasa.pe,4060.36,S10,Cajero,ALTA,2026-04-04
E01787,Miguel Martinez,18962009,miguel.martinez@electrocasa.pe,3854.04,S22,Vendedor,transferencia,2026-02-28
E00789,Sandra Flores,37923559,sandra.flores@electrocasa.pe,4630.41,S13,Asesor de ventas,cambio salario,2026-01-12
E00386,Miguel Ortiz,,miguel.ortiz@electrocasa.pe,1952.83,S19,Cajero,ALTA,2026-03-05
E00413,Pedro Garcia,25510419,pedro.garcia@electrocasa.pe,2966.94,S05,Supervisor de tienda,Transferencia,2026-02-04
E01999,Jose Martinez,40127648,jose.martinez@electrocasa.pe,4485.99,S37,Supervisor de tienda,cambio salario,2026-02-05
E00888,Alberto Flores,43486280,alberto.flores@electrocasa.pe,2766.66,S13,Vendedor,Alta,2026-02-24
E01487,Maria Garcia,54576387,maria.garcia@electrocasa.pe,3214.08,S25,Supervisor de tienda,ALTA,2026-08-01
E00152,Maria Aguilar,10487822,maria.aguilar@electrocasa.pe,4002.36,S16,Supervisor de tienda,CAMBIO_SALARIO,2026-03-02
E00281,Carlos Romero,33178262,carlos.romero@electrocasa.pe,5230.01,S10,Supervisor de tienda,Cambio Salario,
E01255,Diana Rivera,47296245,diana.rivera@electrocasa.pe,4007.02,S33,Asesor de ventas,ALTA,2026-06-18
E01004,Gabriela Chavez,16601284,gabriela.chavez@electrocasa.pe,3929.95,S27,Vendedor,baja,2026-08-25
E01747,Raul Fernandez,70736983,raul.fernandez@electrocasa.pe,3622.91,S40,Asesor de ventas,ALTA,2026-05-24
E01959,Karina Fernandez,57118353,karina.fernandez@electrocasa.pe,3736.23,S31,Cajero,cambio_salario,2026-05-01
E00061,Juan Torres,72466704,juan.torres@electrocasa.pe,1697.06,S09,Cajero,ALTA,2026-05-05
E01340,Ricardo Garcia,70946630,ricardo.garcia@electrocasa.pe,4041.96,S22,Asesor de ventas,ALTA,2026-03-26
E01412,Maria Romero,24468707,maria.romero@electrocasa.pe,3313.61,S26,Gerente de tienda,alta,2026-04-12
E01619,Milagros Flores,44888486,milagros.flores@electrocasa.pe,4370.88,S01,Encargado de almacen,alta,2026-02-14
E00320,Jorge Romero,37857191,jorge.romero@electrocasa.pe,3558.11,S39,Encargado de almacen,CAMBIO_SALARIO,2026-07-17
E01638,Pilar Mendoza,74309563,pilar.mendoza@electrocasa.pe,1250.0,S21,Vendedor,alta,2026-05-15
E00382,Luis Perez,73313296,luis.perez@electrocasa.pe,3806.57,S18,Vendedor,ALTA,2026-06-19
E00214,Maria Quispe,54888454,maria.quispe@electrocasa.pe,1383.37,S21,Gerente de tienda,alta,2026-07-06
E01898,Alberto Rivera,72915578,alberto.rivera@electrocasa.pe,3554.16,S10,Asesor de ventas,alta,2026-06-02
E01774,Ricardo Chavez,65853149,ricardo.chavez@electrocasa.pe,4615.13,S32,Encargado de almacen,Cambio Salario,2026-08-20
E00023,Pilar Torres,77226425,pilar.torres@electrocasa.pe,3120.14,S34,Gerente de tienda,Alta,2026-05-22
E00677,Luis Huaman,68257374,luis.huaman@electrocasa.pe,3556.92,S23,Cajero,ALTA,2026-03-14
E00715,Manuel Garcia,41216606,manuel.garcia@electrocasa.pe,3838.12,S12,Encargado de almacen,ALTA,2026-08-26
E00871,Jorge Quispe,13294316,jorge.quispe@electrocasa.pe,3160.5,S21,Gerente de tienda,CAMBIO_SALARIO,2026-04-11
E00789,Sandra Flores,37923559,sandra.flores@electrocasa.pe,4630.41,S32,Asesor de ventas,transferencia,2026-03-01
E00632,Juan Fernandez,43335884,juan.fernandez@electrocasa.pe,2607.46,S30,Gerente de tienda,cambio_salario,2026-03-26
E00071,Hugo Cruz,38594197,hugo.cruz@electrocasa.pe,3005.61,S15,Cajero,ALTA,2026-05-07
E01187,Alberto Ortiz,66698804,alberto.ortiz@electrocasa.pe,4330.87,S29,Supervisor de tienda,ALTA,2026-05-25
E00449,Vanessa Garcia,18768167,vanessa.garcia@electrocasa.pe,3713.16,S08,Supervisor de tienda,ALTA,2026-03-21
E01280,Karina Garcia,56472039,karina.garcia@electrocasa.pe,3351.25,S05,Cajero,ALTA,2026-02-03
E00707,Patricia Rodriguez,42122482,patricia.rodriguez@electrocasa.pe,2023.82,S30,Cajero,transferencia,2026-06-05
E01805,Juan Chavez,41133264,juan.chavez@electrocasa.pe,4226.13,S23,Asesor de ventas,Alta,2026-07-18
E00981,Ana Vargas,55102607,ana.vargas@electrocasa.pe,4078.91,S05,Gerente de tienda,alta,2026-06-11
E00747,Miguel Cruz,28649583,miguel.cruz@electrocasa.pe,3158.06,S05,Encargado de almacen,TRANSFERENCIA,2026-06-14
E01095,Carlos Chavez,24414788,carlos.chavez@electrocasa.pe,1799.65,S24,Encargado de almacen,alta,2026-08-14
E01765,Manuel Salazar,58850099,manuel.salazar@electrocasa.pe,3673.57,S05,Encargado de almacen,Alta,2026-08-24
E01336,Lucia Huaman,21204135,lucia.huaman@electrocasa.pe,3147.16,S21,Gerente de tienda,transferencia,2026-02-09
E00679,Jorge Cruz,29496674,jorge.cruz@electrocasa.pe,3675.12,S15,Vendedor,cambio salario,2026-06-28
E01093,Raul Torres,12402598,raul.torres@electrocasa.pe,3331.36,S16,Gerente de tienda,Cambio Salario,2026-03-25
E01048,Pilar Flores,39673390,pilar.flores@electrocasa.pe,4268.3,S01,Encargado de almacen,BAJA,2026-03-04
E00760,Ricardo Castillo,49204579,ricardo.castillo@electrocasa.pe,2604.98,S22,Supervisor de tienda,Alta,2026-06-14
E01861,Jose Garcia,32041799,jose.garcia@electrocasa.pe,2420.18,S13,Supervisor de tienda,alta,2026-02-21
E01776,Ana Mendoza,27834609,ana.mendoza@electrocasa.pe,1800.89,S15,Encargado de almacen,Alta,2026-06-09
E01526,Hugo Torres,18185753,hugo.torres@electrocasa.pe,2555.47,S02,Encargado de almacen,Alta,2026-03-01
E01329,Ana Rodriguez,45361421,ana.rodriguez@electrocasa.pe,3919.53,S29,Gerente de tienda,Alta,2026-02-04
E01072,Pilar Perez,11707445,pilar.perez@electrocasa.pe,2263.97,S17,Vendedor,Cambio Salario,2026-06-15
E00522,Carmen Rojas,47761030,carmen.rojas@electrocasa.pe,1221.17,S39,Vendedor,ALTA,2026-08-05
E01315,Diana Castillo,54570818,diana.castillo@electrocasa.pe,1699.46,S28,Asesor de ventas,alta,2026-03-05
E01905,Maria Mendoza,45769532,maria.mendoza@electrocasa.pe,3594.98,S02,Gerente de tienda,Baja,2026-03-14
E00068,Fernando Rodriguez,52940970,fernando.rodriguez@electrocasa.pe,2553.08,S11,Gerente de tienda,transferencia,2026-01-26
E01349,Carmen Quispe,34367171,carmen.quispe@electrocasa.pe,4061.2,S01,Gerente de tienda,Alta,2026-05-15
E01751,Pedro Rivera,14666424,pedro.rivera@electrocasa.pe,3858.11,S29,Gerente de tienda,baja,2026-01-17
E01488,Manuel Chavez,27521223,manuel.chavez@electrocasa.pe,4214.59,S10,Gerente de tienda,Alta,2026-04-16
E00637,Jose Lopez,37350258,jose.lopez@electrocasa.pe,2537.43,S07,Supervisor de tienda,ALTA,2026-08-06
E01235,Carmen Perez,36646009,carmen.perez@electrocasa.pe,2806.75,S28,Asesor de ventas,alta,2026-04-12
E00125,Alberto Lopez,48687332,alberto.lopez@electrocasa.pe,1671.35,S13,Encargado de almacen,Cambio Salario,2026-01-06
E00350,Cecilia Rivera,12738951,cecilia.rivera@electrocasa.pe,2666.83,S29,Encargado de almacen,alta,2026-04-27
E00137,Maria Cruz,52414090,maria.cruz@electrocasa.pe,2208.2,S09,Asesor de ventas,Cambio Salario,2026-07-25
E00028,Maria Chavez,53941025,maria.chavez@electrocasa.pe,3776.48,S34,Gerente de tienda,Alta,2026-02-26
E00224,Ana Cruz,14125716,ana.cruz@electrocasa.pe,4314.85,S29,Vendedor,alta,2026-04-01
E01734,Alberto Mendoza,30094593,alberto.mendoza@electrocasa.pe,4874.86,S39,Cajero,cambio salario,2026-08-06
E00763,Milagros Ramos,47625231,milagros.ramos@electrocasa.pe,3311.22,S40,Encargado de almacen,Alta,2026-04-03
E01071,Fernando Cruz,29110531,fernando.cruz@electrocasa.pe,2352.13,S28,Supervisor de tienda,cambio salario,2026-08-12
E01581,Luis Quispe,12251335,luis.quispe@electrocasa.pe,3005.77,S05,Vendedor,Transferencia,2026-02-21
E00013,Carmen Ramos,59735532,carmen.ramos@electrocasa.pe,1405.29,S34,Encargado de almacen,ALTA,2026-01-22
E01837,Ana Cruz,18484321,ana.cruz@electrocasa.pe,2789.38,S09,Supervisor de tienda,cambio salario,2026-04-14
E01774,Ricardo Chavez,65853149,ricardo.chavez@electrocasa.pe,3665.78,S32,Encargado de almacen,Alta,2026-08-17
E01716,Raul Garcia,61907168,raul.garcia@electrocasa.pe,2002.83,S09,Supervisor de tienda,TRANSFERENCIA,2026-04-13
E01843,Cecilia Rivera,24364182,cecilia.rivera@electrocasa.pe,4369.0,S08,Encargado de almacen,TRANSFERENCIA,2026-01-20
E01706,Ana Torres,47247769,ana.torres@electrocasa.pe,3934.81,S14,Asesor de ventas,cambio salario,2026-08-11
E00461,Karina Lopez,,karina.lopez@electrocasa.pe,4492.87,S17,Gerente de tienda,ALTA,2026-02-19
E01509,Rosa Lopez,16761522,rosa.lopez@electrocasa.pe,4794.1,S12,Gerente de tienda,CAMBIO_SALARIO,2026-02-12
E00903,Milagros Rodriguez,74955330,milagros.rodriguez@electrocasa.pe,4305.78,S06,Vendedor,Baja,2026-06-13
E00777,Lucia Sanchez,78428791,lucia.sanchez@electrocasa.pe,2669.32,S35,Encargado de almacen,cambio_salario,2026-05-27
E01798,Lucia Flores,17305929,lucia.flores@electrocasa.pe,3995.72,S34,Vendedor,alta,2026-05-20
E00201,Gabriela Aguilar,71316730,gabriela.aguilar@electrocasa.pe,1766.21,S34,Vendedor,alta,2026-01-12
E00383,Milagros Ramos,63448195,milagros.ramos@electrocasa.pe,3533.64,S28,Gerente de tienda,TRANSFERENCIA,2026-07-27
E01359,Raul Huaman,66114451,raul.huaman@electrocasa.pe,2328.59,S38,Asesor de ventas,Baja,2026-06-20
E01959,Karina Fernandez,57118353,karina.fernandez@electrocasa.pe,3224.66,S22,Cajero,Alta,2026-06-04
E00533,Ana Ortiz,31603249,ana.ortiz@electrocasa.pe,2568.19,S36,Supervisor de tienda,alta,2026-03-27
E01420,Cecilia Vargas,,cecilia.vargas@electrocasa.pe,3735.93,S03,Supervisor de tienda,alta,2026-03-20
E00239,Maria Fernandez,55961189,maria.fernandez@electrocasa.pe,2724.96,S12,Cajero,TRANSFERENCIA,2026-02-10
E01815,Pedro Perez,56331844,pedro.perez@electrocasa.pe,2166.32,S17,Gerente de tienda,ALTA,2026-06-24
E01497,Carlos Perez,22036685,carlos.perez@electrocasa.pe,2433.74,S13,Cajero,TRANSFERENCIA,2026-03-06
E00921,Milagros Fernandez,36552411,milagros.fernandez@electrocasa.pe,3411.38,S35,Cajero,Cambio Salario,2026-06-15
E01333,Oscar Martinez,57235005,oscar.martinez@electrocasa.pe,2370.99,S10,Cajero,TRANSFERENCIA,2026-05-21
E00846,Milagros Chavez,62641938,milagros.chavez@electrocasa.pe,1223.46,S06,Gerente de tienda,Alta,2026-05-28
E01458,Vanessa Martinez,57281377,vanessa.martinez@electrocasa.pe,1523.22,S15,Cajero,alta,2026-08-10
E00800,Sandra Medina,62092625,sandra.medina@electrocasa.pe,4424.51,S37,Supervisor de tienda,CAMBIO_SALARIO,2026-07-10
E00353,Ana Aguilar,19758333,ana.aguilar@electrocasa.pe,1223.69,S27,Gerente de tienda,alta,2026-04-26
E00925,Jorge Sanchez,59042630,jorge.sanchez@electrocasa.pe,4300.29,S03,Supervisor de tienda,alta,2026-07-02
E00805,Pilar Rojas,58816312,pilar.rojas@electrocasa.pe,4183.18,S27,Asesor de ventas,cambio_salario,2026-02-09
E00766,Maria Martinez,66858615,maria.martinez@electrocasa.pe,4360.78,S16,Encargado de almacen,alta,2026-04-19
E00963,Ricardo Medina,61899188,ricardo.medina@electrocasa.pe,4246.65,S09,Vendedor,Transferencia,2026-04-23
E01001,Hugo Fernandez,18856019,hugo.fernandez@electrocasa.pe,1389.39,S28,Vendedor,Transferencia,2026-08-09
E00872,Patricia Castillo,34491982,patricia.castillo@electrocasa.pe,4419.64,S31,Asesor de ventas,CAMBIO_SALARIO,2026-03-11
E01232,Juan Huaman,19217707,juan.huaman@electrocasa.pe,1595.53,S23,Asesor de ventas,alta,2026-07-26
E00045,Miguel Romero,42424245,miguel.romero@electrocasa.pe,1228.24,S17,Encargado de almacen,ALTA,2026-04-19
E01038,Rosa Lopez,40193953,rosa.lopez@electrocasa.pe,2895.85,S26,Encargado de almacen,transferencia,2026-05-21
E00303,Oscar Rivera,76086167,oscar.rivera@electrocasa.pe,4111.4,S39,Asesor de ventas,ALTA,2026-08-20
E00835,Carlos Aguilar,,carlos.aguilar@electrocasa.pe,1647.18,S03,Encargado de almacen,alta,2026-05-07
E01326,Elena Lopez,62788887,elena.lopez@electrocasa.pe,4504.0,S35,Supervisor de tienda,CAMBIO_SALARIO,2026-08-22
E01974,Maria Castillo,32844680,maria.castillo@electrocasa.pe,3903.66,S25,Encargado de almacen,Alta,2026-08-05
E01305,Sandra Sanchez,63109520,sandra.sanchez@electrocasa.pe,2995.85,S38,Cajero,TRANSFERENCIA,2026-05-05
E01693,Gabriela Rivera,77050135,gabriela.rivera@electrocasa.pe,3686.26,S27,Gerente de tienda,alta,2026-07-26
E01354,Raul Chavez,,raul.chavez@electrocasa.pe,4419.29,S10,Gerente de tienda,ALTA,2026-04-16
E01292,Patricia Rodriguez,67002964,patricia.rodriguez@electrocasa.pe,3584.33,S20,Encargado de almacen,ALTA,2026-04-18
E01951,Maria Quispe,43116242,maria.quispe@electrocasa.pe,2599.46,S06,Encargado de almacen,Alta,2026-04-05
E01969,Ana Flores,38379350,ana.flores@electrocasa.pe,2863.52,S23,Vendedor,Alta,2026-01-05
E01690,Pilar Huaman,17274256,pilar.huaman@electrocasa.pe,4759.59,S38,Supervisor de tienda,CAMBIO_SALARIO,2026-03-21
E00630,Vanessa Sanchez,58317973,vanessa.sanchez@electrocasa.pe,1281.56,S18,Encargado de almacen,ALTA,2026-03-06
E01782,Manuel Perez,32657357,manuel.perez@electrocasa.pe,2783.57,S01,Asesor de ventas,cambio salario,2026-05-09
E01752,Patricia Mendoza,44466924,patricia.mendoza@electrocasa.pe,2804.51,S17,Encargado de almacen,ALTA,2026-03-05
E00666,Pilar Rodriguez,35785505,pilar.rodriguez@electrocasa.pe,3898.4,S03,Asesor de ventas,alta,2026-06-06
E00443,Ana Romero,54730783,ana.romero@electrocasa.pe,4937.99,S31,Supervisor de tienda,Transferencia,2026-04-19
E01395,Fernando Quispe,62678799,fernando.quispe@electrocasa.pe,1543.43,S13,Asesor de ventas,ALTA,2026-04-01
E00921,Milagros Fernandez,36552411,milagros.fernandez@electrocasa.pe,3741.7,S35,Cajero,CAMBIO_SALARIO,2026-04-17
E01821,Diana Diaz,77011752,diana.diaz@electrocasa.pe,4114.53,S09,Supervisor de tienda,Transferencia,2026-04-04
E01085,Fernando Quispe,16820436,fernando.quispe@electrocasa.pe,3269.81,S27,Cajero,TRANSFERENCIA,
E00576,Raul Quispe,69663615,raul.quispe@electrocasa.pe,2128.7,S18,Cajero,Alta,2026-02-03
E00921,Milagros Fernandez,36552411,milagros.fernandez@electrocasa.pe,3181.1,S35,Cajero,TRANSFERENCIA,2026-01-25
E01159,Gabriela Huaman,50776844,gabriela.huaman@electrocasa.pe,3052.47,S02,Gerente de tienda,Cambio Salario,2026-06-21
E01670,Raul Martinez,68993870,raul.martinez@electrocasa.pe,25315.62,S12,Gerente de tienda,cambio salario,2026-03-11
E00944,Miguel Quispe,60941566,miguel.quispe@electrocasa.pe,3906.72,S26,Asesor de ventas,cambio salario,2026-01-16
E01992,Patricia Flores,32034587,patricia.flores@electrocasa.pe,2295.25,S27,Gerente de tienda,CAMBIO_SALARIO,
E01157,Ana Romero,56369580,ana.romero@electrocasa.pe,1598.48,S10,Cajero,alta,2026-02-15
E00393,Fernando Mendoza,34030349,fernando.mendoza@electrocasa.pe,3392.47,S06,Gerente de tienda,alta,2026-05-18
E00624,Raul Quispe,34202377,raul.quispe@electrocasa.pe,4803.77,S12,Encargado de almacen,cambio salario,2026-02-08
E00185,Manuel Quispe,19637909,manuel.quispe@electrocasa.pe,1453.76,S06,Supervisor de tienda,Transferencia,2026-03-09
E00573,Juan Torres,51286004,juan.torres@electrocasa.pe,1381.99,S12,Encargado de almacen,alta,2026-08-11
E01658,Oscar Medina,40293582,oscar.medina@electrocasa.pe,2644.81,S25,Gerente de tienda,alta,2026-01-20
E00620,Oscar Medina,37859471,oscar.medina@electrocasa.pe,3073.12,S01,Gerente de tienda,alta,2026-07-17
E01548,Rosa Cruz,29941992,rosa.cruz@electrocasa.pe,4198.75,S27,Vendedor,Transferencia,2026-08-19
E01073,Rosa Chavez,72289406,rosa.chavez@electrocasa.pe,4234.1,S28,Gerente de tienda,alta,2026-01-23
E00841,Diana Mendoza,39962116,diana.mendoza@electrocasa.pe,2556.05,S26,Gerente de tienda,BAJA,2026-04-16
E00731,Jose Huaman,47703788,jose.huaman@electrocasa.pe,2954.82,S17,Vendedor,ALTA,2026-02-27
E00170,Jorge Perez,77708894,jorge.perez@electrocasa.pe,2719.0,S16,Gerente de tienda,alta,2026-02-12
E00368,Sandra Gonzalez,63770252,sandra.gonzalez@electrocasa.pe,3451.38,S34,Asesor de ventas,Alta,2026-04-05
E00607,Jose Lopez,76946825,jose.lopez@electrocasa.pe,2196.88,S37,Asesor de ventas,cambio_salario,2026-08-14
E00183,Milagros Perez,68218120,milagros.perez@electrocasa.pe,3562.51,S14,Asesor de ventas,cambio_salario,2026-03-27
E00747,Miguel Cruz,28649583,miguel.cruz@electrocasa.pe,3158.06,S30,Encargado de almacen,ALTA,2026-04-09
E00414,Vanessa Quispe,73165923,vanessa.quispe@electrocasa.pe,1977.18,S10,Asesor de ventas,alta,2026-02-24
E00125,Alberto Lopez,48687332,alberto.lopez@electrocasa.pe,1612.82,S33,Encargado de almacen,alta,2026-07-24
E01564,Diana Fernandez,32062176,diana.fernandez@electrocasa.pe,4053.28,S05,Vendedor,BAJA,2026-02-07
E00943,Miguel Chavez,62014498,miguel.chavez@electrocasa.pe,1907.7,S22,Cajero,alta,2026-06-20
E01754,Rosa Diaz,43469363,rosa.diaz@electrocasa.pe,2240.7,S08,Supervisor de tienda,ALTA,2026-04-23
E00624,Raul Quispe,34202377,raul.quispe@electrocasa.pe,4269.64,S12,Encargado de almacen,Alta,2026-07-20
E00146,Jorge Rodriguez,52219283,jorge.rodriguez@electrocasa.pe,3448.7,S34,Supervisor de tienda,Alta,2026-06-25
E00203,Rosa Romero,74605190,rosa.romero@electrocasa.pe,2859.48,S24,Vendedor,Transferencia,2026-08-19
E01155,Ana Castillo,47491039,ana.castillo@electrocasa.pe,4459.88,S24,Supervisor de tienda,cambio_salario,2026-02-10
E00163,Oscar Salazar,12053647,oscar.salazar@electrocasa.pe,3102.73,S11,Supervisor de tienda,transferencia,2026-02-04
E01303,Vanessa Ortiz,50766158,vanessa.ortiz@electrocasa.pe,2936.11,S13,Cajero,Alta,2026-04-08
E00071,Hugo Cruz,38594197,hugo.cruz@electrocasa.pe,3517.25,S15,Cajero,BAJA,2026-05-21
E01457,Victor Garcia,60566433,victor.garcia@electrocasa.pe,3008.73,S36,Cajero,transferencia,2026-01-20
E01637,Manuel Rojas,73705080,manuel.rojas@electrocasa.pe,2679.41,S16,Vendedor,Alta,2026-05-06
E01799,Manuel Chavez,29680748,manuel.chavez@electrocasa.pe,1819.26,S27,Gerente de tienda,Cambio Salario,2026-03-07
E01127,Pilar Gonzalez,69236636,pilar.gonzalez@electrocasa.pe,2632.04,S14,Cajero,CAMBIO_SALARIO,2026-04-28
E01051,Lucia Fernandez,57185723,lucia.fernandez@electrocasa.pe,1630.66,S21,Encargado de almacen,Alta,2026-08-05
E01908,Maria Garcia,54152131,maria.garcia@electrocasa.pe,2688.3,S20,Gerente de tienda,Cambio Salario,2026-07-15
E00138,Sandra Ramos,40070669,sandra.ramos@electrocasa.pe,3526.82,S05,Vendedor,ALTA,2026-07-20
E01876,Jose Torres,44081368,jose.torres@electrocasa.pe,4115.58,S37,Asesor de ventas,Alta,2026-07-27
E01692,Cecilia Fernandez,61597797,cecilia.fernandez@electrocasa.pe,2938.49,S32,Cajero,Transferencia,2026-08-02
E01389,Oscar Lopez,16431819,oscar.lopez@electrocasa.pe,1430.18,S10,Supervisor de tienda,alta,2026-02-11
E01412,Maria Romero,24468707,maria.romero@electrocasa.pe,3496.82,S26,Gerente de tienda,CAMBIO_SALARIO,2026-08-09
E00275,Fernando Mendoza,63100746,fernando.mendoza@electrocasa.pe,4287.56,S32,Supervisor de tienda,ALTA,2026-06-10
E01359,Raul Huaman,66114451,raul.huaman@electrocasa.pe,2619.03,S38,Asesor de ventas,cambio_salario,2026-03-08
E01807,Gabriela Vargas,59389708,gabriela.vargas@electrocasa.pe,1562.76,S27,Supervisor de tienda,ALTA,2026-05-06
E00013,Carmen Ramos,59735532,carmen.ramos@electrocasa.pe,1405.29,S36,Encargado de almacen,Transferencia,2026-01-15
E01102,Alberto Mendoza,69432825,alberto.mendoza@electrocasa.pe,2007.74,S27,Encargado de almacen,TRANSFERENCIA,2026-04-18
E00345,Patricia Romero,75580502,patricia.romero@electrocasa.pe,4232.15,S06,Vendedor,alta,2026-01-26
E00157,Sandra Flores,38364896,sandra.flores@electrocasa.pe,4189.27,S21,Supervisor de tienda,alta,2026-08-02
E01424,Manuel Castillo,54193164,manuel.castillo@electrocasa.pe,1445.04,S19,Cajero,alta,2026-04-01
E01800,Milagros Martinez,77104735,milagros.martinez@electrocasa.pe,3878.94,S15,Supervisor de tienda,alta,2026-05-07
E00882,Vanessa Rodriguez,68882885,vanessa.rodriguez@electrocasa.pe,1470.72,S16,Asesor de ventas,ALTA,2026-01-18
E00961,Oscar Perez,42055724,oscar.perez@electrocasa.pe,2839.62,S40,Cajero,baja,2026-06-11
E01251,Jose Ramos,44954229,jose.ramos@electrocasa.pe,2717.7,S32,Gerente de tienda,alta,2026-04-26
E00352,Carmen Rivera,,carmen.rivera@electrocasa.pe,3999.07,S20,Cajero,ALTA,2026-06-16
E01491,Cecilia Rivera,57306137,cecilia.rivera@electrocasa.pe,2927.83,S37,Encargado de almacen,Alta,2026-04-14
E01230,Rosa Medina,76787594,rosa.medina@electrocasa.pe,2260.95,S12,Gerente de tienda,Transferencia,2026-02-12
E00911,Maria Rivera,76971714,maria.rivera@electrocasa.pe,3243.94,S36,Supervisor de tienda,cambio salario,2026-03-12
E00813,Sandra Flores,53067128,sandra.flores@electrocasa.pe,2588.43,S31,Encargado de almacen,ALTA,2026-05-23
E01659,Lucia Rodriguez,63510422,lucia.rodriguez@electrocasa.pe,3847.46,S08,Supervisor de tienda,transferencia,2026-03-10
E01524,Luis Romero,53406644,luis.romero@electrocasa.pe,4172.98,S08,Vendedor,Transferencia,2026-01-24
E01552,Carmen Cruz,18501093,carmen.cruz@electrocasa.pe,2136.51,S15,Encargado de almacen,Transferencia,2026-05-07
E00248,Karina Gonzalez,50660116,karina.gonzalez@electrocasa.pe,1228.64,S35,Encargado de almacen,ALTA,2026-04-13
E00273,Hugo Cruz,10252802,hugo.cruz@electrocasa.pe,3148.81,S01,Asesor de ventas,TRANSFERENCIA,2026-03-17
E01897,Milagros Romero,19967752,milagros.romero@electrocasa.pe,3147.54,S32,Encargado de almacen,TRANSFERENCIA,2026-06-05
E00122,Oscar Lopez,14869465,oscar.lopez@electrocasa.pe,2364.46,S31,Vendedor,TRANSFERENCIA,2026-06-28
E00683,Milagros Lopez,48627566,milagros.lopez@electrocasa.pe,3956.01,S32,Vendedor,CAMBIO_SALARIO,2026-08-23
E01207,Sandra Huaman,66119220,sandra.huaman@electrocasa.pe,4010.11,S14,Encargado de almacen,Cambio Salario,2026-04-04
E01079,Jorge Mendoza,60106008,jorge.mendoza@electrocasa.pe,2396.66,S13,Asesor de ventas,Transferencia,2026-04-11
E00385,Ricardo Vargas,66894708,ricardo.vargas@electrocasa.pe,3228.8,S32,Asesor de ventas,Alta,2026-06-23
E00312,Miguel Vargas,75962039,miguel.vargas@electrocasa.pe,3788.42,S18,Asesor de ventas,Alta,2026-05-13
E00742,Manuel Rivera,19079381,manuel.rivera@electrocasa.pe,5245.23,S06,Asesor de ventas,CAMBIO_SALARIO,2026-06-24
E00683,Milagros Lopez,48627566,milagros.lopez@electrocasa.pe,3386.1,S30,Vendedor,ALTA,2026-05-10
E01302,Raul Mendoza,37437770,raul.mendoza@electrocasa.pe,2582.6,S32,Supervisor de tienda,CAMBIO_SALARIO,2026-05-20
E01203,Diana Ortiz,38533453,diana.ortiz@electrocasa.pe,2540.57,S19,Vendedor,ALTA,2026-06-17
E00335,Fernando Salazar,59497446,fernando.salazar@electrocasa.pe,4470.26,S22,Vendedor,alta,2026-04-02
E00070,Luis Ramos,40806641,luis.ramos@electrocasa.pe,2533.72,S29,Gerente de tienda,Transferencia,2026-06-11
E01387,Elena Rodriguez,62505926,elena.rodriguez@electrocasa.pe,2844.2,S26,Asesor de ventas,ALTA,2026-05-02
E01050,Pedro Chavez,14646487,pedro.chavez@electrocasa.pe,3569.55,S32,Vendedor,alta,2026-04-26
E00761,Gabriela Quispe,19627670,gabriela.quispe@electrocasa.pe,2918.03,S32,Vendedor,Transferencia,2026-04-09
E01225,Gabriela Garcia,39058775,gabriela.garcia@electrocasa.pe,1750.15,S26,Supervisor de tienda,transferencia,2026-06-02
E01131,Diana Mendoza,56687474,diana.mendoza@electrocasa.pe,3134.64,S22,Asesor de ventas,alta,2026-05-15
E01971,Sandra Chavez,78122074,sandra.chavez@electrocasa.pe,1723.31,S27,Gerente de tienda,alta,2026-08-19
E01080,Vanessa Huaman,74280849,vanessa.huaman@electrocasa.pe,2897.71,S36,Asesor de ventas,transferencia,2026-01-02
E01342,Gabriela Romero,76217788,gabriela.romero@electrocasa.pe,2134.46,S27,Gerente de tienda,ALTA,2026-08-07
E01724,Patricia Garcia,15089109,patricia.garcia@electrocasa.pe,4389.48,S40,Vendedor,ALTA,2026-06-18
E00856,Maria Perez,68240700,maria.perez@electrocasa.pe,4825.14,S08,Supervisor de tienda,Cambio Salario,2026-04-10
E00690,Ricardo Huaman,25976048,ricardo.huaman@electrocasa.pe,3424.85,S34,Encargado de almacen,Baja,2026-01-27
E01673,Milagros Salazar,66218315,milagros.salazar@electrocasa.pe,1489.29,S15,Encargado de almacen,transferencia,2026-04-15
E01077,Rosa Quispe,32350844,rosa.quispe@electrocasa.pe,1316.45,S05,Cajero,transferencia,2026-08-23
E00491,Jorge Ramos,54179926,jorge.ramos@electrocasa.pe,1558.39,S14,Asesor de ventas,cambio_salario,2026-05-26
E00899,Lucia Torres,46880695,lucia.torres@electrocasa.pe,2413.91,S11,Asesor de ventas,Cambio Salario,2026-01-28
